#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
30,"Deleteme","Rew",0,100,"shoegaze","Rock","Rew",2017-05-25,03:02,43,87,27,96,57,0,20,-4,G,4,2022-04-27,2vqOH8EpW2ydLbNuzNtNlL,"707431 Records DK",9B,QZDA51996287
31,"Балконы","Нюдовый Чёс, angel vox",29,124,"","","Loveкрафт",2020-05-01,04:34,80,54,23,63,27,0,0,-6,A#/B♭,4,2022-04-27,7Kbl85sCM3I5gkC9tH328X,"Нюдовый Чёс",6B,RUA1H2087275
32,"Arp-87","bloody/bath",0,152,"lo-fi indie, post-punk, cold wave, darkwave","Electronic, Rock","Arp-87",2020-07-16,02:49,53,88,20,88,20,0,10,-5,C♯/D♭,4,2022-04-27,0VdOve6hETT3KF9u4v1QQ1,"Poetic Horror Records",3B,GBKPL2009350
33,"Our Parents Used To Dance On This","Abr.",33,145,"hard techno, tekno","Electronic","1 to 50",2016-07-09,04:40,69,78,45,89,23,0,10,-6,F minor,4,2022-04-27,58xkLl4sYMrBDQ8S8D47M8,"Abr.",4A,QM42K2082554
34,"Dark Times","Elvia",14,130,"","","Dark Times",2020-10-16,02:37,54,61,37,17,35,0,10,-14,F#/G♭,4,2022-04-27,0AA9nxIChyff2SD256gsHq,"Psychedelic Recordings",2B,QZMEP2036776
35,"Scorpio","Mareux",36,161,"darkwave, cold wave","Electronic, Rock","Scorpio",2019-08-22,03:41,56,73,0,85,48,0,10,-10,G,4,2022-04-27,22XBlOfadYGFAArQvmbF78,"Mareux",9B,QM42K1925048
36,"Transgender","Crystal Castles",58,138,"witch house, electroclash, new rave, alternative dance","Electronic, Pop, Rock","(III)",2012-01-01,03:04,52,91,0,85,4,0,20,-8,G,3,2022-04-27,26ZzSLUJMmYp5u1hDELEWH,"Polydor Records",9B,GBUM71206689
37,"Goth","Sidewalks and Skeletons",77,115,"witch house, darkwave","Electronic","White Light",2015-03-05,03:27,56,70,0,59,17,0,10,-9,C♯/D♭,4,2022-04-27,0uMZbmAAgOhdMrv25iPEH6,"Sidewalks and Skeletons",3B,USCGH1585915
38,"Unbleached","TR/ST",36,128,"darkwave, cold wave, witch house, synthpop, post-punk, ebm, electroclash","Electronic, Rock, Pop","The Destroyer - 1",2019-04-19,03:38,69,57,13,74,31,0,10,-9,C,4,2022-04-27,59bfvGOOQGElQe6cOg6FVw,"House Arrest",8B,QZ92X1801113
39,"Acid","Dream, Ivory",0,80,"","","Acid",2020-02-27,04:24,56,64,0,80,37,0,40,-7,A minor,3,2022-04-27,0eIVTr91tMDkTDIVFtrzJP,"Dream, Ivory",8A,QZFZ52031779
40,"Whirl","Soft Kill",0,120,"darkwave, cold wave, post-punk, deathrock, gothic rock","Electronic, Rock","Choke",2016-11-04,06:07,52,69,0,89,48,0,10,-8,F minor,4,2022-04-27,2sNZg0tXxXDAIzQlqVVjQR,"Profound Lore",4A,USN681610101
41,"The Style Is Death","Forever Grey",53,125,"darkwave, cold wave, post-punk, gothic rock, deathrock","Electronic, Rock","Alabaster Chamber",2016-07-13,03:57,78,55,1,80,52,0,10,-12,C,4,2022-04-27,3BMBp3Ope7onUWMUCyZ2ok,"Forever Grey",8B,ushm81605945
42,"Kasvetli Kutlama","She Past Away",43,144,"darkwave, cold wave, post-punk, gothic rock, deathrock, ebm","Electronic, Rock","Kasvetli Kutlama",2010-04-03,05:06,49,92,0,83,57,0,0,-7,C minor,4,2022-04-27,1JgTzrrrnh6neqTtvA3F5d,"remoov",5A,ATR980010160
43,"Always Then","The KVB",52,137,"cold wave, darkwave, post-punk, gothic rock, shoegaze","Electronic, Rock","Always Then",2012-01-30,04:11,47,71,14,82,53,0,10,-10,C♯/D♭,4,2022-04-27,4ti3jFBiVjPE4t9WOzKkHW,"Unlimited Dream Records",3B,GBSMU1067436
44,"Hell Hotline","Tempers",0,149,"darkwave, cold wave, post-punk","Electronic, Rock","Services",2015-10-23,03:35,45,89,0,9,4,0,10,-8,G#/A♭,4,2022-04-27,12rBq5BaQR2ABJpXfE7KUD,"Dais Records",4B,DEZ651364858
45,"Iris","TR/ST",38,92,"darkwave, cold wave, witch house, synthpop, post-punk, ebm, electroclash","Electronic, Rock, Pop","The Destroyer - 2",2019-11-01,05:18,46,84,2,19,25,0,10,-7,G#/A♭,4,2022-04-27,6f2l4b7e0mQ7jXbbBcxAzf,"House Arrest",4B,QM6N21956988
46,"Black Cathedral","This Cold Night",53,158,"darkwave, cold wave, post-punk, gothic rock, deathrock","Electronic, Rock","While I Disappear",2016-01-02,02:55,67,61,57,78,51,0,10,-8,C,4,2022-04-27,6SQHBJhkZJHoul8PJ8EHXC,"No Nothing Never.",8B,QMPKX1601566
47,"Daydreams","Tempers",42,92,"darkwave, cold wave, post-punk","Electronic, Rock","Private Life",2019-10-25,04:28,39,89,0,49,37,0,0,-7,F,4,2022-04-27,7vpBHClcHcOzAQNv7RhX9Q,"Dais Records",7B,QMEU31913736
48,"Biessensoŭnasć","Nürnberg",0,175,"post-punk, cold wave, darkwave, gothic rock","Electronic, Rock","Skryvaj",2018-11-05,02:56,44,66,0,86,46,0,10,-10,C♯/D♭,4,2022-04-27,6jHMbIJ8RlRMdfYOg0c5bF,"Uschod Records",3B,RUA3R1825010
49,"Caught In Time, So Far Away","You'll Never Get to Heaven",0,107,"dream pop, shoegaze","Pop, Rock","Adorn",2014-08-04,03:48,62,81,62,92,49,0,30,-5,A#/B♭,4,2022-04-27,1dj44gqRjWmPtoj495glKe,"Mystic Roses",6B,CA99B1400001
50,"Roses","Mareux",40,180,"darkwave, cold wave","Electronic, Rock","Predestiny",2020-04-17,04:35,61,36,30,84,20,0,10,-13,D minor,4,2022-04-27,1Q1Q532SQSanTZC0ELZVqf,"I HEARD IT IN PARIS",7A,QZFP52051596
51,"Inamorata","Mareux",50,144,"darkwave, cold wave","Electronic, Rock","Inamorata",2018-10-18,03:13,72,59,12,64,88,0,10,-10,B,4,2022-04-27,5wpljkskGv4spHoubqPLZz,"Mareux",1B,QZF8N1986568
52,"Neglect","Mr.Kitty",0,130,"witch house, darkwave","Electronic","Time",2014-08-08,03:34,60,87,0,61,59,0,0,-9,G minor,4,2022-04-27,34v3vs6oodUAniWw2YVqXc,"Juggernaut Music Group",6A,GBKPL1412565
53,"Nature Trips","Eyedress",43,194,"","","Nature Trips",2013-10-14,03:15,57,74,0,80,22,0,10,-6,G,4,2022-04-27,5qUlWiXKKasWzU8FvvvD3Y,"Abeano",9B,GBBKS1300141
54,"Heatdeath","Suave Punk",0,148,"lo-fi indie, bedroom pop","Pop, Electronic, Rock","HeatDeath",2021-07-07,05:17,26,83,18,95,34,0,0,-8,F#/G♭,4,2022-04-27,5plb2kCKv1w1VJIL6NBnPR,"Pack Records",2B,QM6N22117316
55,"Anvil","Lorn",0,100,"witch house, idm","Electronic","Vessel",2015-00-00,03:32,46,46,39,88,4,0,0,-11,F#/G♭ minor,4,2022-04-27,5Y7CCUdF87MwbmLllXplou,"Wednesday Sound",11A,TCACM1654005
56,"Rats","Mr.Kitty",0,155,"witch house, darkwave","Electronic","Time",2014-08-08,03:27,40,88,0,91,11,0,20,-8,G#/A♭,4,2022-04-27,1t0aPqkYZ5hAQrf7HTdQNQ,"Juggernaut Music Group",4B,GBKPL1412561
57,"Sail","Mareux",45,115,"darkwave, cold wave","Electronic, Rock","Decade",2013-07-07,02:42,62,63,7,4,39,10,30,-8,D,4,2022-04-27,57Nez0yOaE9h7HuPObxDJP,"Mareux",10B,QZMHP2079661
58,"Flinch Awake","Provoker",44,113,"darkwave, lo-fi indie, post-punk, cold wave","Electronic, Rock","Dark Angel",2018-06-15,05:48,64,78,3,50,42,0,0,-10,E minor,4,2022-04-27,7KT3QK1mTErOIeXyBwsnA8,"Life Sucker Productions",9A,QZDA41891095
59,"Morphine","Boy Harsher",0,130,"darkwave, cold wave, post-punk, ebm, gothic rock, deathrock, synthpop","Electronic, Rock, Pop","Yr Body Is Nothing",2016-00-00,04:04,75,83,0,25,72,0,0,-8,G,4,2022-04-27,7cIAp4QjtgR0Bxc0p5vfRl,"Nude Club",9B,GB9TP1501935
60,"Sulk","TR/ST",46,128,"darkwave, cold wave, witch house, synthpop, post-punk, ebm, electroclash","Electronic, Rock, Pop","TRST",2012-02-28,06:17,57,90,1,51,10,0,10,-6,D,4,2022-04-27,1CuNAntYhT2j6LNJoIEfF4,"Arts & Crafts",10B,CAAA11106811
61,"Burn Out","Johnny Goth",35,80,"bedroom pop","Pop","Let Them In",2019-09-13,03:53,44,64,1,3,13,0,10,-6,A#/B♭,4,2022-04-27,6MhC5b2cyCER2LpuCXR3Fb,"Johnny Goth",6B,QZES51987735
62,"Psycho","Mareux",38,106,"darkwave, cold wave","Electronic, Rock","Psycho",2019-06-29,02:29,58,60,11,89,18,0,10,-8,A#/B♭ minor,4,2022-04-27,1zMYZeWNOhzq6SsynoONVO,"Mareux",3A,QZHPJ1922220
63,"Underground","Mareux",40,135,"darkwave, cold wave","Electronic, Rock","Underground",2019-01-01,04:35,71,73,75,88,42,0,10,-9,B minor,4,2022-04-27,2EYLEu39qzEL9Q1wB89gKL,"Mareux",10A,QZKDK2105114
64,"An Answer","The Mall",30,138,"darkwave, cold wave, post-punk","Electronic, Rock","Zone",2020-02-20,03:46,53,71,0,87,13,0,10,-7,C♯/D♭,4,2022-04-27,6ZBXFK1QjfpQ8qBdr7lpaL,"punk",3B,QZFZ32070595
65,"Innocence","Cristoforo Donadi",31,137,"darkwave, cold wave","Electronic, Rock","Innocence",2018-10-02,04:40,53,66,0,71,30,10,10,-12,C minor,4,2022-04-27,0yBSJStbvU5UAw8FpWFZlB,"g h ø s t",5A,TCADW1883892
66,"Choke","Mareux",37,98,"darkwave, cold wave","Electronic, Rock","Predestiny",2020-04-17,03:39,59,73,8,82,59,0,0,-11,B minor,4,2022-04-27,1uQUx19MEmhEzQdVlZvtkw,"I HEARD IT IN PARIS",10A,QZFP52051642
67,"We Were Lovers","Buzz Kull",0,172,"darkwave, cold wave, post-punk, ebm, gothic rock, deathrock, industrial","Electronic, Rock","Chroma",2017-04-20,03:16,56,86,24,5,67,0,10,-7,A minor,4,2022-04-27,2SBoJys8JFTR1ntjP9L5wB,"Burning Rose",8A,GBKPL1780479
68,"Fantasmas","Twin Tribes",58,77,"darkwave, post-punk, cold wave, gothic rock, deathrock","Electronic, Rock","Ceremony",2019-12-13,03:10,43,75,0,95,54,0,0,-6,G,1,2022-04-27,07LRjvNrvSE311BWlwRptq,"Twin Tribes",9B,QZHN31910110
