#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
38,"Noah","Amber Run",33,128,"","","5AM (Expanded Edition)",2015-04-20,03:54,42,67,2,0,12,0,10,-5,C,5,2018-02-20,5nkSkMyWeIKrDeRNOYOYFT,"RCA Records Label",8B,GBARL1400305
39,"Sadnecessary","Milky Chance",0,108,"","","Sadnecessary",2014-06-20,04:58,76,54,80,2,47,0,20,-11,A,4,2018-02-20,3T09uysRqZeC0YtM8lgY4J,"Neon",11B,DEL211300736
40,"Black Fingernails, Red Wine","Eskimo Joe",24,124,"","","Black Fingernails, Red Wine",2006-00-00,04:09,55,92,1,10,43,0,20,-5,C♯/D♭,4,2018-03-07,1RAzJ63CkbuHNR9jo613v4,"Ryko/WEA",3B,AUWA00601070
41,"Lemons","Woodlock",0,110,"indie folk","Folk, Rock","Lemons",2013-03-23,03:35,60,52,35,0,39,0,10,-10,F#/G♭,4,2018-03-07,6cD0FXdVYxbUBab9nnaov0,"Woodlock",2B,USQY51345102
42,"Black Hole (Liar Liar)","Never Shout Never",26,135,"emo","Rock","Recycled Youth - Volume One",2015-03-03,03:56,50,66,62,1,40,0,10,-7,F#/G♭ minor,4,2018-03-07,22Hfs2joyF1eXrft3XeHYy,"Loveway Records",11A,USWB11502741
43,"Hands I Can Hold","Ziggy Alberts",0,125,"folk pop","Folk, Pop","Land & Sea",2014-12-11,03:08,54,43,82,0,35,0,50,-11,C,4,2018-03-07,5EZ6kdCbzFGzn3XGjqkD2I,"Ziggy Alberts",8B,AU9I11400051
44,"Lanterns","Birds Of Tokyo",37,168,"","","March Fires",2014-09-30,04:22,41,67,24,4,28,0,10,-7,C,4,2018-03-07,0ciA43AxH3rZASCUBmYvPJ,"Eleven: A Music Company Pty Ltd",8B,AUYO01200090
45,"Spark","Amber Run",34,125,"","","5AM (Expanded Edition)",2015-04-20,03:49,53,77,2,0,24,0,0,-7,G#/A♭,4,2018-03-07,1rDwhSVwFFkSv1ub0Haa5I,"RCA Records Label",4B,GBARL1400315
46,"Fire and the Flood","Vance Joy",2,115,"folk pop","Folk, Pop","Dream Your Life Away (Special Edition)",2014-09-08,04:09,60,83,2,0,33,0,10,-4,F,4,2018-03-07,6liNJDyWJjyHAgDnAX95bw,"Atlantic Records",7B,USAT21502316
47,"History","This Wild Life",37,140,"acoustic pop, pop punk","Folk, Pop, Rock","Clouded (Deluxe Edition)",2014-05-27,03:52,56,52,61,0,14,0,0,-7,G#/A♭,4,2018-03-07,52AtInlpQrAQ3KsMoGlxsv,"Epitaph",4B,USEP41404004
48,"XO","John Mayer",67,174,"singer-songwriter","Folk","XO",2014-05-27,03:33,43,38,75,0,35,0,20,-10,D,4,2018-03-07,7cpCU3Denug5NGZsSpQl8v,"Columbia",10B,USSM11403983
49,"All the Pretty Girls","KALEO",69,75,"","","A/B",2016-06-10,04:29,47,50,63,0,35,0,10,-7,C♯/D♭,4,2018-03-07,0QQIhT6PtJ5glyn4HKNKQ6,"Elektra (NEK)",3B,ISV441421101
50,"Black Flies","Ben Howard",55,132,"indie folk, folk pop","Folk, Pop, Rock","Every Kingdom",2011-01-01,06:21,58,36,44,1,11,0,0,-13,G#/A♭,4,2018-03-13,3JhNsyNQSyrsHcnFRHZN1e,"Universal-Island Records Ltd.",4B,GBUM71104732
51,"Good Morning","Amber Run",25,96,"","","5AM (Expanded Edition)",2015-04-20,04:10,54,69,3,0,36,0,0,-8,E,4,2018-04-04,5UNrneHe0Q7hLYDzJtCffy,"RCA Records Label",12B,GBARL1500143
52,"Let Me In","Snowmine",39,71,"","","Laminate Pet Animal",2011-05-03,03:39,19,68,21,10,62,0,60,-6,F#/G♭,4,2018-04-13,0jcHQTvfHCH1LETpdMdHJo,"Snowmine",2B,TCABB1141534
53,"For the Last Time","Spilt Milk Society",0,138,"","","For the Last Time",2016-02-26,04:19,43,71,8,0,27,0,20,-3,D#/E♭ minor,4,2018-04-13,1HyXjrQ5SLNQqT8NKMeusS,"Spilt Milk Society",2A,TCACM1607224
54,"Banana Pancakes","Jack Johnson",71,114,"surf rock","Rock","In Between Dreams",2005-01-01,03:11,82,38,61,0,62,10,0,-8,G,4,2018-05-13,451GvHwY99NKV4zdKPRWmv,"Jack Johnson",9B,USMC60400032
55,"Ghost","Parekh & Singh",25,116,"indian indie, hindi indie","Pop, Rock","Ocean",2016-10-28,03:57,64,40,59,1,45,0,10,-11,C minor,4,2018-05-20,1Hk0LY5jLAcriVV1nRYOlg,"Peacefrog Records",5A,GBEWK1600006
56,"In Quiet Rooms","Ollie MN",31,120,"","","OMN",2015-09-19,05:06,82,35,82,48,38,0,30,-11,G,4,2018-05-20,1IXiBroTLzGMKvd2OTR0GG,"Collab",9B,QM6Y61500046
57,"Miracle Sun","Anthony Green",27,117,"","","Avalon",2008-08-04,03:42,45,44,60,0,19,0,10,-7,C,4,2018-10-01,3snb4zWASQEc1PwxsIidkG,"Photo Finish Records ADA Distributed",8B,USAT20802810
58,"Pachuca Sunrise","Minus the Bear",32,157,"math rock, post-hardcore","Rock","Acoustics",2008-10-07,03:38,51,59,30,0,57,0,10,-10,G,4,2019-05-07,4FX9PmegXGhfrEICEJDCzO,"Tigre Blanco",9B,US-TC6-08-68747
59,"Stay","Post Malone",70,86,"","","beerbongs & bentleys",2018-04-27,03:24,51,48,45,0,35,0,10,-5,F,4,2020-12-05,4H7WNRErSbONkM06blBoGc,"Republic Records",7B,USUM71805172
60,"Piel Canela","Mi Sobrino Memo",43,120,"mexican indie, latin indie","Latin, Rock","Piel Canela",2017-09-25,03:32,73,70,66,0,58,0,10,-6,F#/G♭,4,2023-02-06,6giLMzQSzjxQ7T2kmRhlVb,"Mi Sobrino Memo",2B,QZ5AB1756318
61,"Soñé Contigo","Carlos Sadness, Marco Mares",48,124,"latin indie, mexican indie","Latin, Rock","Soñé Contigo",2020-04-09,03:31,64,27,94,0,39,0,10,-12,E,4,2023-02-06,6VT2jR1Y4KLCXKZVo1JiQU,"Sony Music Entertainment",12B,ES5022000233
62,"Cien Años","Mi Sobrino Memo, Daniel Dennis",26,176,"mexican indie, latin indie","Latin, Rock","Cien Años",2018-04-17,03:32,58,36,85,0,27,0,10,-10,F,4,2023-02-06,14DfpfU4497VPZ2SvpviZg,"Mi Sobrino Memo",7B,QZ5AB1918295
63,"#Éramos Novios","Mi Sobrino Memo",36,144,"mexican indie, latin indie","Latin, Rock","Somos Amigos",2019-06-14,03:53,66,27,93,0,50,0,10,-10,G#/A♭,3,2023-02-06,6l4Q4zn4EqLvkVTo66DVy8,"Mi Sobrino Memo",4B,QZ5AB1782654
64,"El Invento","José González",7,79,"indie folk","Folk, Rock","El Invento EP",2022-03-09,02:33,50,37,95,8,37,0,10,-12,A,4,2023-02-06,3MwFB6vQEDsOnK8pMF9SFi,"Mute",11B,SEVVX2100101
